filename,width,height,class,xmin,ymin,xmax,ymax
GalvanizeMax_ImageSet/images/cow/n01887787_454.JPEG,600,400,4,211,75,249,104
GalvanizeMax_ImageSet/images/dog/n02084071_16838.JPEG,500,332,1,28,65,463,331
GalvanizeMax_ImageSet/images/cow/n01887787_596.JPEG,380,285,4,108,161,157,219
GalvanizeMax_ImageSet/images/cow/n01887787_6378.JPEG,500,331,4,190,189,330,273
GalvanizeMax_ImageSet/images/cow/n01887787_1857.JPEG,332,500,4,125,191,212,346
GalvanizeMax_ImageSet/images/cow/n01887787_12039.JPEG,500,333,4,13,1,500,326
GalvanizeMax_ImageSet/images/cow/n01887787_12293.JPEG,500,330,4,97,192,148,217
GalvanizeMax_ImageSet/images/cow/n01887787_5720.JPEG,500,375,4,94,121,115,165
GalvanizeMax_ImageSet/images/badger/n02447366_18718.JPEG,500,333,5,92,101,413,269
GalvanizeMax_ImageSet/images/badger/n02447366_855.JPEG,250,209,5,21,9,234,197
GalvanizeMax_ImageSet/images/cow/n01887787_10171.JPEG,500,332,4,257,212,297,247
GalvanizeMax_ImageSet/images/dog/n02084071_1445.JPEG,500,333,1,92,111,274,326
GalvanizeMax_ImageSet/images/cow/n01887787_10342.JPEG,500,332,4,98,230,155,270
GalvanizeMax_ImageSet/images/badger/n02447366_98.JPEG,250,144,5,0,0,249,143
GalvanizeMax_ImageSet/images/cow/n01887787_11979.JPEG,500,373,4,1,1,270,210
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_763.JPEG,500,374,3,69,53,395,323
GalvanizeMax_ImageSet/images/cow/n01887787_1837.JPEG,500,331,4,321,202,476,331
GalvanizeMax_ImageSet/images/badger/n02447366_5243.JPEG,500,389,5,74,133,391,302
GalvanizeMax_ImageSet/images/hawk/n01605630_5846.JPEG,500,335,2,214,117,272,242
GalvanizeMax_ImageSet/images/hawk/n01605630_12393.JPEG,500,500,2,1,22,467,498
GalvanizeMax_ImageSet/images/cow/n01887787_1412.JPEG,500,332,4,20,228,41,245
GalvanizeMax_ImageSet/images/dog/n02084071_1124.JPEG,500,339,1,121,27,446,241
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1771.JPEG,800,676,3,483,416,715,583
GalvanizeMax_ImageSet/images/cow/n01887787_760.JPEG,500,375,4,254,137,454,238
GalvanizeMax_ImageSet/images/dog/n02084071_969.JPEG,375,500,1,52,0,337,477
GalvanizeMax_ImageSet/images/cow/n01887787_161.JPEG,500,333,4,209,127,267,273
GalvanizeMax_ImageSet/images/cow/n01887787_2366.JPEG,500,331,4,5,62,300,174
GalvanizeMax_ImageSet/images/cow/n01887787_4958.JPEG,500,331,4,401,61,492,151
GalvanizeMax_ImageSet/images/cow/n01887787_2914.JPEG,500,332,4,47,197,125,252
GalvanizeMax_ImageSet/images/cow/n01887787_8741.JPEG,506,334,4,63,97,220,233
GalvanizeMax_ImageSet/images/cow/n01887787_6106.JPEG,500,375,4,376,72,426,138
GalvanizeMax_ImageSet/images/cow/n01887787_2522.JPEG,500,331,4,204,72,409,298
GalvanizeMax_ImageSet/images/cow/n01887787_14328.JPEG,500,375,4,0,2,370,374
GalvanizeMax_ImageSet/images/cow/n01887787_14649.JPEG,332,500,4,202,92,316,168
GalvanizeMax_ImageSet/images/hawk/n01605630_1170.JPEG,400,500,2,157,231,286,401
GalvanizeMax_ImageSet/images/cow/n01887787_7759.JPEG,640,480,4,290,99,412,408
GalvanizeMax_ImageSet/images/cow/n01887787_12995.JPEG,500,331,4,5,31,351,236
GalvanizeMax_ImageSet/images/dog/n02084071_366.JPEG,500,334,1,36,0,415,292
GalvanizeMax_ImageSet/images/dog/n02084071_2253.JPEG,325,500,1,90,282,282,401
GalvanizeMax_ImageSet/images/cow/n01887787_7015.JPEG,500,332,4,5,29,477,306
GalvanizeMax_ImageSet/images/cow/n01887787_1177.JPEG,500,331,4,0,53,273,328
GalvanizeMax_ImageSet/images/cow/n01887787_7035.JPEG,500,332,4,6,1,408,217
GalvanizeMax_ImageSet/images/cow/n01887787_9279.JPEG,500,331,4,334,168,436,261
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1679.JPEG,600,395,3,253,137,478,346
GalvanizeMax_ImageSet/images/cow/n01887787_5304.JPEG,500,375,4,350,219,474,301
GalvanizeMax_ImageSet/images/cow/n01887787_8160.JPEG,500,375,4,221,72,414,171
GalvanizeMax_ImageSet/images/cow/n01887787_7521.JPEG,500,331,4,140,214,289,310
GalvanizeMax_ImageSet/images/cow/n01887787_10562.JPEG,457,348,4,197,112,413,300
GalvanizeMax_ImageSet/images/cow/n01887787_1349.JPEG,240,160,4,10,59,61,95
GalvanizeMax_ImageSet/images/cow/n01887787_727.JPEG,500,473,4,105,53,408,469
GalvanizeMax_ImageSet/images/dog/n02084071_13770.JPEG,333,500,1,0,57,312,498
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1017.JPEG,333,500,3,53,130,315,374
GalvanizeMax_ImageSet/images/cow/n01887787_2499.JPEG,500,331,4,93,5,374,265
GalvanizeMax_ImageSet/images/hawk/n01605630_11221.JPEG,500,333,2,59,76,434,285
GalvanizeMax_ImageSet/images/cow/n01887787_13552.JPEG,240,189,4,7,4,235,189
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_960.JPEG,500,334,3,144,30,400,288
GalvanizeMax_ImageSet/images/cow/n01887787_663.JPEG,500,320,4,170,97,260,290
GalvanizeMax_ImageSet/images/dog/n02084071_1733.JPEG,500,332,1,48,35,222,239
GalvanizeMax_ImageSet/images/hawk/n01605630_11193.JPEG,333,500,2,65,90,227,352
GalvanizeMax_ImageSet/images/badger/n02447366_6461.JPEG,160,107,5,0,22,122,106
GalvanizeMax_ImageSet/images/hawk/n01605630_5452.JPEG,333,500,2,7,78,285,498
GalvanizeMax_ImageSet/images/cow/n01887787_8305.JPEG,500,332,4,21,30,378,278
GalvanizeMax_ImageSet/images/dog/n02084071_3970.JPEG,500,334,1,67,7,449,333
GalvanizeMax_ImageSet/images/cow/n01887787_4149.JPEG,500,332,4,46,227,72,255
GalvanizeMax_ImageSet/images/cow/n01887787_9347.JPEG,500,333,4,105,16,466,287
GalvanizeMax_ImageSet/images/cow/n01887787_1491.JPEG,380,285,4,233,210,286,237
GalvanizeMax_ImageSet/images/hawk/n01605630_7716.JPEG,500,269,2,186,30,272,249
GalvanizeMax_ImageSet/images/cow/n01887787_10592.JPEG,220,220,4,29,102,54,132
GalvanizeMax_ImageSet/images/cow/n01887787_1784.JPEG,380,324,4,36,26,337,323
GalvanizeMax_ImageSet/images/dog/n02084071_539.JPEG,500,375,1,417,0,499,130
GalvanizeMax_ImageSet/images/cow/n01887787_242.JPEG,500,331,4,3,1,219,126
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1228.JPEG,500,341,3,230,73,401,286
GalvanizeMax_ImageSet/images/cow/n01887787_13239.JPEG,500,332,4,21,22,439,310
GalvanizeMax_ImageSet/images/cow/n01887787_1571.JPEG,500,348,4,138,100,315,233
GalvanizeMax_ImageSet/images/hawk/n01605630_7409.JPEG,399,500,2,127,70,360,468
GalvanizeMax_ImageSet/images/hawk/n01605630_4973.JPEG,360,500,2,172,116,316,486
GalvanizeMax_ImageSet/images/cow/n01887787_12533.JPEG,500,332,4,256,84,415,202
GalvanizeMax_ImageSet/images/cow/n01887787_1274.JPEG,135,86,4,3,2,132,80
GalvanizeMax_ImageSet/images/cow/n01887787_11899.JPEG,500,331,4,405,110,422,125
GalvanizeMax_ImageSet/images/cow/n01887787_1697.JPEG,500,331,4,204,197,330,238
GalvanizeMax_ImageSet/images/cow/n01887787_1349.JPEG,240,160,4,49,49,120,82
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_257.JPEG,800,605,3,45,70,593,528
GalvanizeMax_ImageSet/images/dog/n02084071_25119.JPEG,567,407,1,185,41,561,382
GalvanizeMax_ImageSet/images/dog/n02084071_7607.JPEG,709,533,1,45,0,707,531
GalvanizeMax_ImageSet/images/hawk/n01605630_3327.JPEG,364,500,2,70,62,350,452
GalvanizeMax_ImageSet/images/cow/n01887787_10363.JPEG,380,253,4,177,68,379,252
GalvanizeMax_ImageSet/images/cow/n01887787_17449.JPEG,295,299,4,45,60,294,280
GalvanizeMax_ImageSet/images/cow/n01887787_8846.JPEG,500,332,4,461,36,499,81
GalvanizeMax_ImageSet/images/cow/n01887787_9235.JPEG,500,332,4,322,213,350,239
GalvanizeMax_ImageSet/images/hawk/n01605630_7508.JPEG,500,440,2,45,91,462,399
GalvanizeMax_ImageSet/images/cow/n01887787_101.JPEG,375,500,4,12,43,368,466
GalvanizeMax_ImageSet/images/cow/n01887787_8569.JPEG,300,281,4,37,40,233,235
GalvanizeMax_ImageSet/images/cow/n01887787_2329.JPEG,500,376,4,53,68,114,103
GalvanizeMax_ImageSet/images/hawk/n01605630_2773.JPEG,332,500,2,56,77,270,415
GalvanizeMax_ImageSet/images/cow/n01887787_7414.JPEG,720,540,4,167,77,447,272
GalvanizeMax_ImageSet/images/dog/n02084071_33882.JPEG,600,480,1,172,124,598,444
GalvanizeMax_ImageSet/images/cow/n01887787_1523.JPEG,500,332,4,60,152,78,190
GalvanizeMax_ImageSet/images/badger/n02447366_3113.JPEG,500,334,5,167,46,416,333
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_596.JPEG,251,222,3,16,3,232,217
GalvanizeMax_ImageSet/images/badger/n02447366_1713.JPEG,500,296,5,18,80,362,252
GalvanizeMax_ImageSet/images/cow/n01887787_11705.JPEG,500,331,4,262,214,363,307
GalvanizeMax_ImageSet/images/cow/n01887787_7346.JPEG,500,332,4,170,152,223,200
GalvanizeMax_ImageSet/images/cow/n01887787_4646.JPEG,500,332,4,168,171,210,209
GalvanizeMax_ImageSet/images/cow/n01887787_13897.JPEG,203,152,4,16,4,78,71
GalvanizeMax_ImageSet/images/dog/n02084071_8931.JPEG,800,600,1,1,15,397,598
GalvanizeMax_ImageSet/images/badger/n02447366_5683.JPEG,500,333,5,81,16,299,131
GalvanizeMax_ImageSet/images/dog/n02084071_30389.JPEG,360,480,1,114,76,261,436
GalvanizeMax_ImageSet/images/cow/n01887787_11026.JPEG,500,359,4,429,150,467,177
GalvanizeMax_ImageSet/images/cow/n01887787_13219.JPEG,500,331,4,83,44,383,329
GalvanizeMax_ImageSet/images/hawk/n01605630_7273.JPEG,500,389,2,60,65,386,388
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_823.JPEG,302,202,3,45,102,117,159
GalvanizeMax_ImageSet/images/hawk/n01605630_8057.JPEG,491,500,2,17,36,330,223
GalvanizeMax_ImageSet/images/dog/n02084071_7499.JPEG,500,332,1,30,106,305,330
GalvanizeMax_ImageSet/images/dog/n02084071_1807.JPEG,500,334,1,37,176,273,333
GalvanizeMax_ImageSet/images/cow/n01887787_2495.JPEG,332,500,4,7,200,208,404
GalvanizeMax_ImageSet/images/cow/n01887787_11181.JPEG,388,500,4,67,147,264,331
GalvanizeMax_ImageSet/images/cow/n01887787_7972.JPEG,332,500,4,65,186,256,293
GalvanizeMax_ImageSet/images/hawk/n01605630_5788.JPEG,500,372,2,163,112,265,348
GalvanizeMax_ImageSet/images/cow/n01887787_14672.JPEG,468,312,4,208,136,248,191
GalvanizeMax_ImageSet/images/cow/n01887787_13760.JPEG,500,333,4,61,154,103,177
GalvanizeMax_ImageSet/images/dog/n02084071_1711.JPEG,500,375,1,137,58,324,278
GalvanizeMax_ImageSet/images/cow/n01887787_8265.JPEG,500,331,4,72,106,347,283
GalvanizeMax_ImageSet/images/cow/n01887787_9989.JPEG,500,362,4,76,266,109,287
GalvanizeMax_ImageSet/images/cow/n01887787_12019.JPEG,500,332,4,1,144,17,181
GalvanizeMax_ImageSet/images/hawk/n01605630_3847.JPEG,500,375,2,0,41,352,374
GalvanizeMax_ImageSet/images/hawk/n01605630_369.JPEG,500,349,2,151,23,388,308
GalvanizeMax_ImageSet/images/cow/n01887787_13877.JPEG,375,500,4,78,58,273,482
GalvanizeMax_ImageSet/images/cow/n01887787_5405.JPEG,500,375,4,68,100,386,303
GalvanizeMax_ImageSet/images/cow/n01887787_1622.JPEG,240,197,4,166,71,233,196
GalvanizeMax_ImageSet/images/cow/n01887787_10162.JPEG,500,332,4,78,146,167,218
GalvanizeMax_ImageSet/images/cow/n01887787_4197.JPEG,332,500,4,125,140,304,372
GalvanizeMax_ImageSet/images/cow/n01887787_6988.JPEG,220,220,4,25,82,211,191
GalvanizeMax_ImageSet/images/dog/n02084071_502.JPEG,332,500,1,38,17,326,467
GalvanizeMax_ImageSet/images/cow/n01887787_6890.JPEG,500,331,4,150,158,259,281
GalvanizeMax_ImageSet/images/cow/n01887787_4197.JPEG,332,500,4,10,168,152,369
GalvanizeMax_ImageSet/images/cow/n01887787_3522.JPEG,500,375,4,92,109,203,313
GalvanizeMax_ImageSet/images/cow/n01887787_693.JPEG,500,375,4,16,64,152,252
GalvanizeMax_ImageSet/images/cow/n01887787_6245.JPEG,500,332,4,15,111,306,262
GalvanizeMax_ImageSet/images/cow/n01887787_13323.JPEG,380,253,4,44,123,69,143
GalvanizeMax_ImageSet/images/cow/n01887787_242.JPEG,500,331,4,185,114,365,250
GalvanizeMax_ImageSet/images/cow/n01887787_454.JPEG,600,400,4,460,93,535,118
GalvanizeMax_ImageSet/images/cow/n01887787_5846.JPEG,500,375,4,0,60,478,301
GalvanizeMax_ImageSet/images/dog/n02084071_31019.JPEG,500,364,1,0,3,383,315
GalvanizeMax_ImageSet/images/cow/n01887787_11705.JPEG,500,331,4,220,123,364,222
GalvanizeMax_ImageSet/images/dog/n02084071_15035.JPEG,269,358,1,124,246,211,312
GalvanizeMax_ImageSet/images/hawk/n01605630_14062.JPEG,332,500,2,87,97,235,498
GalvanizeMax_ImageSet/images/hawk/n01605630_1001.JPEG,333,500,2,135,226,189,351
GalvanizeMax_ImageSet/images/cow/n01887787_10097.JPEG,267,380,4,9,16,261,237
GalvanizeMax_ImageSet/images/hawk/n01605630_2577.JPEG,500,364,2,46,70,333,363
GalvanizeMax_ImageSet/images/cow/n01887787_11028.JPEG,500,332,4,78,207,116,261
GalvanizeMax_ImageSet/images/cow/n01887787_5528.JPEG,421,250,4,8,25,392,224
GalvanizeMax_ImageSet/images/hawk/n01605630_15315.JPEG,500,400,2,166,35,230,130
GalvanizeMax_ImageSet/images/cow/n01887787_352.JPEG,500,156,4,391,89,406,99
GalvanizeMax_ImageSet/images/cow/n01887787_12795.JPEG,500,331,4,64,35,499,319
GalvanizeMax_ImageSet/images/hawk/n01605630_6992.JPEG,500,333,2,66,67,185,326
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3055.JPEG,375,250,3,31,9,328,223
GalvanizeMax_ImageSet/images/cow/n01887787_9233.JPEG,500,333,4,243,156,286,174
GalvanizeMax_ImageSet/images/dog/n02084071_2712.JPEG,500,398,1,213,177,433,289
GalvanizeMax_ImageSet/images/cow/n01887787_1418.JPEG,500,331,4,266,96,465,227
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3347.JPEG,456,345,3,44,27,438,321
GalvanizeMax_ImageSet/images/cow/n01887787_3405.JPEG,331,500,4,11,78,283,384
GalvanizeMax_ImageSet/images/cow/n01887787_2098.JPEG,500,338,4,14,143,112,247
GalvanizeMax_ImageSet/images/hawk/n01605630_5002.JPEG,372,500,2,105,155,244,472
GalvanizeMax_ImageSet/images/cow/n01887787_1706.JPEG,500,331,4,255,114,406,196
GalvanizeMax_ImageSet/images/cow/n01887787_5767.JPEG,500,332,4,325,106,472,231
GalvanizeMax_ImageSet/images/cow/n01887787_3874.JPEG,500,331,4,1,7,263,241
GalvanizeMax_ImageSet/images/cow/n01887787_11477.JPEG,500,332,4,176,94,304,205
GalvanizeMax_ImageSet/images/cow/n01887787_12204.JPEG,500,331,4,9,49,235,154
GalvanizeMax_ImageSet/images/cow/n01887787_6099.JPEG,500,375,4,149,40,345,375
GalvanizeMax_ImageSet/images/dog/n02084071_5128.JPEG,500,375,1,122,42,388,374
GalvanizeMax_ImageSet/images/dog/n02084071_758.JPEG,500,332,1,26,73,386,289
GalvanizeMax_ImageSet/images/cow/n01887787_10162.JPEG,500,332,4,151,142,248,217
GalvanizeMax_ImageSet/images/cow/n01887787_1279.JPEG,332,500,4,61,123,262,407
GalvanizeMax_ImageSet/images/cow/n01887787_12439.JPEG,500,331,4,10,64,267,241
GalvanizeMax_ImageSet/images/cow/n01887787_3411.JPEG,500,350,4,4,5,450,336
GalvanizeMax_ImageSet/images/cow/n01887787_7695.JPEG,240,163,4,187,70,237,125
GalvanizeMax_ImageSet/images/cow/n01887787_170.JPEG,380,253,4,293,90,368,200
GalvanizeMax_ImageSet/images/hawk/n01605630_2881.JPEG,500,371,2,190,68,347,294
GalvanizeMax_ImageSet/images/dog/n02084071_28702.JPEG,600,450,1,369,97,598,403
GalvanizeMax_ImageSet/images/cow/n01887787_5304.JPEG,500,375,4,287,203,410,284
GalvanizeMax_ImageSet/images/cow/n01887787_8490.JPEG,157,120,4,5,15,142,100
GalvanizeMax_ImageSet/images/cow/n01887787_14699.JPEG,500,332,4,22,160,309,313
GalvanizeMax_ImageSet/images/cow/n01887787_12705.JPEG,500,331,4,268,63,492,205
GalvanizeMax_ImageSet/images/badger/n02447366_8279.JPEG,375,500,5,226,242,363,356
GalvanizeMax_ImageSet/images/cow/n01887787_10439.JPEG,332,500,4,45,136,270,439
GalvanizeMax_ImageSet/images/cow/n01887787_8682.JPEG,500,332,4,311,155,445,226
GalvanizeMax_ImageSet/images/badger/n02447366_5560.JPEG,500,333,5,114,20,420,291
GalvanizeMax_ImageSet/images/cow/n01887787_1008.JPEG,500,331,4,259,162,378,228
GalvanizeMax_ImageSet/images/cow/n01887787_10348.JPEG,500,333,4,51,205,151,277
GalvanizeMax_ImageSet/images/cow/n01887787_3636.JPEG,500,167,4,109,50,140,103
GalvanizeMax_ImageSet/images/cow/n01887787_1837.JPEG,500,331,4,2,38,231,178
GalvanizeMax_ImageSet/images/cow/n01887787_8708.JPEG,500,332,4,88,60,407,241
GalvanizeMax_ImageSet/images/cow/n01887787_8294.JPEG,500,331,4,180,37,283,147
GalvanizeMax_ImageSet/images/cow/n01887787_1654.JPEG,820,626,4,82,99,667,577
GalvanizeMax_ImageSet/images/cow/n01887787_2914.JPEG,500,332,4,9,64,86,187
GalvanizeMax_ImageSet/images/cow/n01887787_1811.JPEG,500,334,4,2,25,432,333
GalvanizeMax_ImageSet/images/cow/n01887787_1134.JPEG,500,331,4,377,139,447,194
GalvanizeMax_ImageSet/images/cow/n01887787_4841.JPEG,500,332,4,97,66,215,177
GalvanizeMax_ImageSet/images/hawk/n01605630_350.JPEG,500,400,2,39,68,453,388
GalvanizeMax_ImageSet/images/cow/n01887787_10491.JPEG,500,331,4,71,115,357,315
GalvanizeMax_ImageSet/images/cow/n01887787_8652.JPEG,500,331,4,236,203,350,263
GalvanizeMax_ImageSet/images/hawk/n01605630_3529.JPEG,333,500,2,73,118,271,416
GalvanizeMax_ImageSet/images/cow/n01887787_9420.JPEG,500,331,4,0,55,355,330
GalvanizeMax_ImageSet/images/cow/n01887787_745.JPEG,500,281,4,143,25,309,281
GalvanizeMax_ImageSet/images/cow/n01887787_12241.JPEG,800,556,4,260,204,288,241
GalvanizeMax_ImageSet/images/cow/n01887787_9922.JPEG,311,467,4,117,29,311,419
GalvanizeMax_ImageSet/images/cow/n01887787_287.JPEG,120,80,4,37,39,60,65
GalvanizeMax_ImageSet/images/hawk/n01605630_9219.JPEG,500,394,2,54,114,129,212
GalvanizeMax_ImageSet/images/cow/n01887787_4443.JPEG,332,500,4,98,142,265,407
GalvanizeMax_ImageSet/images/dog/n02084071_7306.JPEG,500,332,1,32,99,308,264
GalvanizeMax_ImageSet/images/dog/n02084071_22918.JPEG,500,332,1,4,14,472,331
GalvanizeMax_ImageSet/images/cow/n01887787_1405.JPEG,500,331,4,367,144,500,259
GalvanizeMax_ImageSet/images/cow/n01887787_5186.JPEG,512,384,4,234,80,453,316
GalvanizeMax_ImageSet/images/cow/n01887787_11820.JPEG,500,331,4,25,142,219,244
GalvanizeMax_ImageSet/images/dog/n02084071_562.JPEG,500,332,1,174,61,443,326
GalvanizeMax_ImageSet/images/cow/n01887787_4181.JPEG,331,500,4,66,303,197,337
GalvanizeMax_ImageSet/images/cow/n01887787_13261.JPEG,500,374,4,88,30,395,338
GalvanizeMax_ImageSet/images/dog/n02084071_22265.JPEG,800,699,1,0,5,778,697
GalvanizeMax_ImageSet/images/cow/n01887787_9595.JPEG,500,333,4,405,58,495,245
GalvanizeMax_ImageSet/images/cow/n01887787_2977.JPEG,500,331,4,78,126,290,242
GalvanizeMax_ImageSet/images/cow/n01887787_5650.JPEG,500,333,4,349,151,403,175
GalvanizeMax_ImageSet/images/badger/n02447366_7812.JPEG,333,500,5,77,40,235,416
GalvanizeMax_ImageSet/images/cow/n01887787_1115.JPEG,500,331,4,133,21,182,82
GalvanizeMax_ImageSet/images/cow/n01887787_517.JPEG,333,500,4,42,291,81,338
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1347.JPEG,500,375,3,106,26,396,342
GalvanizeMax_ImageSet/images/badger/n02447366_5033.JPEG,480,318,5,61,75,323,306
GalvanizeMax_ImageSet/images/badger/n02447366_9592.JPEG,500,357,5,1,0,417,326
GalvanizeMax_ImageSet/images/cow/n01887787_7250.JPEG,500,331,4,0,91,47,155
GalvanizeMax_ImageSet/images/hawk/n01605630_12326.JPEG,357,500,2,66,98,313,462
GalvanizeMax_ImageSet/images/cow/n01887787_10528.JPEG,500,331,4,8,135,60,181
GalvanizeMax_ImageSet/images/dog/n02084071_20961.JPEG,483,500,1,196,116,372,415
GalvanizeMax_ImageSet/images/dog/n02084071_23836.JPEG,484,500,1,80,0,430,498
GalvanizeMax_ImageSet/images/cow/n01887787_6054.JPEG,500,379,4,66,105,141,203
GalvanizeMax_ImageSet/images/hawk/n01605630_4610.JPEG,500,398,2,94,103,391,362
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_3206.JPEG,446,500,3,57,54,373,460
GalvanizeMax_ImageSet/images/hawk/n01605630_15491.JPEG,500,400,2,34,31,222,399
GalvanizeMax_ImageSet/images/badger/n02447366_18339.JPEG,500,399,5,84,108,497,398
GalvanizeMax_ImageSet/images/cow/n01887787_12987.JPEG,500,375,4,101,166,241,287
GalvanizeMax_ImageSet/images/cow/n01887787_2063.JPEG,500,332,4,63,219,99,245
GalvanizeMax_ImageSet/images/hawk/n01605630_881.JPEG,500,337,2,137,9,374,336
GalvanizeMax_ImageSet/images/cow/n01887787_13979.JPEG,500,331,4,258,95,442,331
GalvanizeMax_ImageSet/images/dog/n02084071_1517.JPEG,400,500,1,53,217,301,422
GalvanizeMax_ImageSet/images/hawk/n01605630_2701.JPEG,289,500,2,65,50,222,463
GalvanizeMax_ImageSet/images/dog/n02084071_2149.JPEG,500,333,1,303,108,409,319
GalvanizeMax_ImageSet/images/cow/n01887787_11293.JPEG,240,180,4,3,87,40,121
GalvanizeMax_ImageSet/images/cow/n01887787_14206.JPEG,332,500,4,1,165,180,498
GalvanizeMax_ImageSet/images/dog/n02084071_13863.JPEG,310,480,1,2,73,224,446
GalvanizeMax_ImageSet/images/hawk/n01605630_2687.JPEG,500,356,2,252,47,348,335
GalvanizeMax_ImageSet/images/cow/n01887787_12637.JPEG,332,500,4,0,155,21,202
GalvanizeMax_ImageSet/images/cow/n01887787_4229.JPEG,500,375,4,63,111,324,192
GalvanizeMax_ImageSet/images/cow/n01887787_6393.JPEG,500,331,4,0,69,364,330
GalvanizeMax_ImageSet/images/dog/n02084071_214.JPEG,500,375,1,188,119,466,314
GalvanizeMax_ImageSet/images/badger/n02447366_1621.JPEG,500,333,5,131,61,499,332
GalvanizeMax_ImageSet/images/dog/n02084071_18478.JPEG,450,364,1,57,99,328,277
GalvanizeMax_ImageSet/images/cow/n01887787_10497.JPEG,500,331,4,90,149,211,235
GalvanizeMax_ImageSet/images/badger/n02447366_18498.JPEG,500,375,5,0,79,305,329
GalvanizeMax_ImageSet/images/cow/n01887787_4051.JPEG,380,253,4,30,18,380,228
GalvanizeMax_ImageSet/images/badger/n02447366_3500.JPEG,500,333,5,116,98,401,302
GalvanizeMax_ImageSet/images/cow/n01887787_3638.JPEG,332,500,4,53,111,330,448
GalvanizeMax_ImageSet/images/cow/n01887787_421.JPEG,500,332,4,110,159,186,226
GalvanizeMax_ImageSet/images/cow/n01887787_170.JPEG,380,253,4,62,89,152,232
GalvanizeMax_ImageSet/images/dog/n02084071_308.JPEG,500,334,1,134,90,386,267
GalvanizeMax_ImageSet/images/cow/n01887787_14458.JPEG,160,109,4,13,54,40,99
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_756.JPEG,500,332,3,15,37,332,301
GalvanizeMax_ImageSet/images/cow/n01887787_98.JPEG,500,331,4,70,120,285,266
GalvanizeMax_ImageSet/images/dog/n02084071_32423.JPEG,500,326,1,17,41,401,287
GalvanizeMax_ImageSet/images/hawk/n01605630_307.JPEG,500,500,2,1,81,325,381
GalvanizeMax_ImageSet/images/cow/n01887787_3794.JPEG,145,88,4,99,20,137,85
GalvanizeMax_ImageSet/images/badger/n02447366_11195.JPEG,216,144,5,23,12,215,128
GalvanizeMax_ImageSet/images/badger/n02447366_17497.JPEG,500,375,5,168,56,381,349
GalvanizeMax_ImageSet/images/cow/n01887787_18130.JPEG,459,300,4,63,68,277,256
GalvanizeMax_ImageSet/images/sage_grouse/n01797601_1553.JPEG,500,375,3,16,55,394,375
GalvanizeMax_ImageSet/images/cow/n01887787_9608.JPEG,500,332,4,62,45,498,288
GalvanizeMax_ImageSet/images/cow/n01887787_2987.JPEG,500,331,4,232,219,316,272
GalvanizeMax_ImageSet/images/hawk/n01605630_9113.JPEG,399,500,2,83,71,323,467
GalvanizeMax_ImageSet/images/dog/n02084071_460.JPEG,336,500,1,0,2,334,498
GalvanizeMax_ImageSet/images/cow/n01887787_5170.JPEG,500,331,4,110,146,390,315
GalvanizeMax_ImageSet/images/cow/n01887787_12720.JPEG,500,281,4,18,89,154,196
